postcode,locality,State,long,lat,id,dc,type,status
6532,MEADOW,WA,115.004595,-28.440886,10884,GERALDTON DC,Delivery Area,
6532,MINNENOOKA,WA,115.004595,-28.440886,10885,GERALDTON DC,Delivery Area,
6532,MOONYOONOOKA,WA,115.004595,-28.440886,10886,GERALDTON DC,Delivery Area,
6532,MOUNT ERIN,WA,115.004595,-28.440886,10887,GERALDTON DC,Delivery Area,
6532,NABAWA,WA,115.004595,-28.440886,10888,GERALDTON DC,Delivery Area,
6532,NANSON,WA,115.004595,-28.440886,10889,GERALDTON DC,Delivery Area,
6532,NARALING,WA,115.004595,-28.440886,10890,GERALDTON DC,Delivery Area,
6532,NARNGULU,WA,115.004595,-28.440886,10891,GERALDTON DC,Delivery Area,
6532,NARRA TARRA,WA,115.004595,-28.440886,10892,GERALDTON DC,Delivery Area,
6532,NERREN NERREN,WA,115.004595,-28.440886,10893,GERALDTON DC,Delivery Area,
6532,NOLBA,WA,115.004595,-28.440886,10894,GERALDTON DC,Delivery Area,
6532,NORTH ERADU,WA,115.004595,-28.440886,10895,GERALDTON DC,Delivery Area,
6532,NORTHERN GULLY,WA,115.004595,-28.440886,10896,GERALDTON DC,Delivery Area,
6434,RAWLINNA,WA,125.672818,-30.820157,10897,KALGOORLIE DC,Delivery Area,
6434,ZANTHUS,WA,125.672818,-30.820157,10898,KALGOORLIE DC,Delivery Area,
6435,AGNEW,WA,120.44875,-28.219307,10899,NULL,NULL,Removed 23-Nov-2018
6436,MENZIES,WA,124.856838,-29.602251,10900,MENZIES CPA,Delivery Area,
6436,ULARRING,WA,124.856838,-29.602251,10901,MENZIES CPA,Delivery Area,
6437,LEINSTER,WA,120.529798,-27.68439,10902,LEINSTER LPO,Delivery Area,
6437,SIR SAMUEL,WA,120.529798,-27.68439,10903,NULL,NULL,
6438,LAKE DARLOT,WA,121.092655,-28.900034,10904,LEONORA LPO,Delivery Area,
6438,LEONORA,WA,121.092655,-28.900034,10905,LEONORA LPO,Delivery Area,
6440,BANDYA,WA,125.733157,-26.168944,10906,LAVERTON LPO,Delivery Area,
6440,BEADELL,WA,125.733157,-26.168944,10907,LAVERTON LPO,Delivery Area,
6440,BURTVILLE,WA,125.733157,-26.168944,10908,NULL,NULL,
6440,COSMO NEWBERY,WA,125.733157,-26.168944,10909,LAVERTON LPO,Delivery Area,
6440,LAKE WELLS,WA,125.733157,-26.168944,10910,LAVERTON LPO,Delivery Area,
6440,LAVERTON,WA,125.733157,-26.168944,10911,LAVERTON LPO,Delivery Area,
6440,NEALE,WA,125.733157,-26.168944,10912,LAVERTON LPO,Delivery Area,
6442,KAMBALDA,WA,121.997641,-31.318648,10913,KAMBALDA LPO,Delivery Area,
6443,BALLADONIA,WA,123.744186,-32.39502,10914,NORSEMAN LPO,Delivery Area,
6443,CAIGUNA,WA,123.744186,-32.39502,10915,NORSEMAN LPO,Delivery Area,
6443,COCKLEBIDDY,WA,123.744186,-32.39502,10916,NORSEMAN LPO,Delivery Area,
6443,DUNDAS,WA,123.744186,-32.39502,10917,NORSEMAN LPO,Delivery Area,
6443,EUCLA,WA,123.744186,-32.39502,10918,NORSEMAN LPO,Delivery Area,
6443,FRASER RANGE,WA,123.744186,-32.39502,10919,NORSEMAN LPO,Delivery Area,
6443,HIGGINSVILLE,WA,123.744186,-32.39502,10920,NORSEMAN LPO,Delivery Area,
6443,MADURA,WA,123.744186,-32.39502,10921,NORSEMAN LPO,Delivery Area,
6443,MUNDRABILLA,WA,123.744186,-32.39502,10922,NORSEMAN LPO,Delivery Area,
6443,NORSEMAN,WA,123.744186,-32.39502,10923,NORSEMAN LPO,Delivery Area,
6443,WIDGIEMOOLTHA,WA,123.744186,-32.39502,10924,NORSEMAN LPO,Delivery Area,
6445,NORTH CASCADE,WA,121.638735,-32.981696,10925,ESPERANCE POST SHOP,Delivery Area,
6445,SALMON GUMS,WA,121.638735,-32.981696,10926,ESPERANCE POST SHOP,Delivery Area,
6446,GRASS PATCH,WA,121.682321,-33.223445,10927,ESPERANCE POST SHOP,Delivery Area,
6447,LORT RIVER,WA,121.732214,-33.451323,10928,ESPERANCE POST SHOP,Delivery Area,
6447,MOUNT NEY,WA,121.732214,-33.451323,10929,ESPERANCE POST SHOP,Delivery Area,
6447,SCADDAN,WA,121.732214,-33.451323,10930,ESPERANCE POST SHOP,Delivery Area,
6447,WITTENOOM HILLS,WA,121.732214,-33.451323,10931,ESPERANCE POST SHOP,Delivery Area,
6448,GIBSON,WA,121.798896,-33.650554,10932,ESPERANCE POST SHOP,Delivery Area,
6450,BANDY CREEK,WA,122.211127,-33.401152,10933,ESPERANCE POST SHOP,Delivery Area,
6450,BEAUMONT,WA,122.211127,-33.401152,10934,ESPERANCE POST SHOP,Delivery Area,
6450,BOYATUP,WA,122.211127,-33.401152,10935,ESPERANCE POST SHOP,Delivery Area,
6450,CAPE LE GRAND,WA,122.211127,-33.401152,10936,ESPERANCE POST SHOP,Delivery Area,
6450,CASCADE,WA,122.211127,-33.401152,10937,ESPERANCE POST SHOP,Delivery Area,
6450,CASTLETOWN,WA,122.211127,-33.401152,10938,ESPERANCE POST SHOP,Delivery Area,
6450,CHADWICK,WA,122.211127,-33.401152,10939,ESPERANCE POST SHOP,Delivery Area,
6450,CONDINGUP,WA,122.211127,-33.401152,10940,ESPERANCE POST SHOP,Delivery Area,
6450,COOMALBIDGUP,WA,122.211127,-33.401152,10941,ESPERANCE POST SHOP,Delivery Area,
6450,DALYUP,WA,122.211127,-33.401152,10942,ESPERANCE POST SHOP,Delivery Area,
6450,EAST MUNGLINUP,WA,122.211127,-33.401152,10943,ESPERANCE POST SHOP,Delivery Area,
6450,ESPERANCE,WA,122.211127,-33.401152,10944,ESPERANCE POST SHOP,Delivery Area,
6450,HOWICK,WA,122.211127,-33.401152,10945,ESPERANCE POST SHOP,Delivery Area,
6450,MERIVALE,WA,122.211127,-33.401152,10946,ESPERANCE POST SHOP,Delivery Area,
6450,MONJINGUP,WA,122.211127,-33.401152,10947,ESPERANCE POST SHOP,Delivery Area,
6450,MUNGLINUP,WA,122.211127,-33.401152,10948,ESPERANCE POST SHOP,Delivery Area,
6450,MYRUP,WA,122.211127,-33.401152,10949,ESPERANCE POST SHOP,Delivery Area,
6450,NERIDUP,WA,122.211127,-33.401152,10950,ESPERANCE POST SHOP,Delivery Area,
6450,NULSEN,WA,122.211127,-33.401152,10951,ESPERANCE POST SHOP,Delivery Area,
6450,PINK LAKE,WA,122.211127,-33.401152,10952,ESPERANCE POST SHOP,Delivery Area,
6450,SINCLAIR,WA,122.211127,-33.401152,10953,ESPERANCE POST SHOP,Delivery Area,
6450,WEST BEACH,WA,122.211127,-33.401152,10954,ESPERANCE POST SHOP,Delivery Area,
6450,WINDABOUT,WA,122.211127,-33.401152,10955,ESPERANCE POST SHOP,Delivery Area,
6452,BURAMINYA,WA,NULL,NULL,10956,ESPERANCE POST SHOP,Delivery Area,
6452,CAPE ARID,WA,NULL,NULL,10957,ESPERANCE POST SHOP,Delivery Area,
6452,ISRAELITE BAY,WA,NULL,NULL,10958,ESPERANCE POST SHOP,Delivery Area,
6460,GOOMALLING,WA,116.779032,-31.266649,10959,GOOMALLING LPO,Delivery Area,
6460,HULONGINE,WA,116.779032,-31.266649,10960,GOOMALLING LPO,Delivery Area,
6460,KARRANADGIN,WA,116.779032,-31.266649,10961,GOOMALLING LPO,Delivery Area,
6460,UCARTY WEST,WA,116.779032,-31.266649,10962,GOOMALLING LPO,Delivery Area,
6460,WALYORMOURING,WA,116.779032,-31.266649,10963,GOOMALLING LPO,Delivery Area,
6461,DOWERIN,WA,117.083327,-31.140717,10964,DOWERIN LPO,Delivery Area,
6461,KOOMBERKINE,WA,117.083327,-31.140717,10965,DOWERIN LPO,Delivery Area,
6462,HINDMARSH,WA,117.204349,-31.125288,10966,DOWERIN LPO,Delivery Area,
6462,MINNIVALE,WA,117.204349,-31.125288,10967,DOWERIN LPO,Delivery Area,
6462,UCARTY,WA,117.204349,-31.125288,10968,DOWERIN LPO,Delivery Area,
6463,BENJABERRING,WA,117.249295,-31.126499,10969,WYALKATCHEM LPO,Delivery Area,
6465,MANMANNING,WA,117.071157,-30.859977,10970,NORTHAM POST SHOP,Delivery Area,
6466,CADOUX,WA,117.100375,-30.719092,10971,NORTHAM POST SHOP,Delivery Area,
6467,BURAKIN,WA,117.153374,-30.561306,10972,NORTHAM POST SHOP,Delivery Area,
6468,GOODLANDS,WA,117.144456,-30.214559,10973,KALANNIE LPO,Delivery Area,
6468,KALANNIE,WA,117.144456,-30.214559,10974,KALANNIE LPO,Delivery Area,
6468,PETRUDOR,WA,117.144456,-30.214559,10975,KALANNIE LPO,Delivery Area,
6470,KULJA,WA,117.287007,-30.466429,10976,NORTHAM POST SHOP,Delivery Area,
6472,BEACON,WA,117.789878,-30.261439,10977,BEACON LPO,Delivery Area,
6472,BIMBIJY,WA,117.789878,-30.261439,10978,BEACON LPO,Delivery Area,
6472,CLEARY,WA,117.789878,-30.261439,10979,BEACON LPO,Delivery Area,
6472,KARROUN HILL,WA,117.789878,-30.261439,10980,BEACON LPO,Delivery Area,
6472,MOUROUBRA,WA,117.789878,-30.261439,10981,BEACON LPO,Delivery Area,
6472,REMLAP,WA,117.789878,-30.261439,10982,BEACON LPO,Delivery Area,
6473,NORTH WIALKI,WA,118.13352,-30.488998,10983,MUKINBUDIN LPO,Delivery Area,
6473,WIALKI,WA,118.13352,-30.488998,10984,MUKINBUDIN LPO,Delivery Area,
6475,BADGERIN ROCK,WA,117.440487,-30.613981,10985,KOORDA LPO,Delivery Area,
6475,BOORALAMING,WA,117.440487,-30.613981,10986,KOORDA LPO,Delivery Area,
6475,DUKIN,WA,117.440487,-30.613981,10987,KOORDA LPO,Delivery Area,
6475,KOORDA,WA,117.440487,-30.613981,10988,KOORDA LPO,Delivery Area,
6475,LAKE MARGARETTE,WA,117.440487,-30.613981,10989,KOORDA LPO,Delivery Area,
6475,MOLLERIN,WA,117.440487,-30.613981,10990,KOORDA LPO,Delivery Area,
6475,NEWCARLBEON,WA,117.440487,-30.613981,10991,KOORDA LPO,Delivery Area,
6476,GABBIN,WA,117.679166,-30.764934,10992,BENCUBBIN LPO,Delivery Area,
6477,BENCUBBIN,WA,117.93876,-30.775956,10993,BENCUBBIN LPO,Delivery Area,
6477,WELBUNGIN,WA,117.93876,-30.775956,10994,BENCUBBIN LPO,Delivery Area,
6479,BARBALIN,WA,118.448501,-30.748419,10995,MUKINBUDIN LPO,Delivery Area,
6479,BONNIE ROCK,WA,118.448501,-30.748419,10996,MUKINBUDIN LPO,Delivery Area,
6479,DANDANNING,WA,118.448501,-30.748419,10997,MUKINBUDIN LPO,Delivery Area,
6479,KARLONING,WA,118.448501,-30.748419,10998,MUKINBUDIN LPO,Delivery Area,
6479,LAKE BROWN,WA,118.448501,-30.748419,10999,MUKINBUDIN LPO,Delivery Area,
6479,MANGOWINE,WA,118.448501,-30.748419,11000,NULL,NULL,
6479,MUKINBUDIN,WA,118.448501,-30.748419,11001,MUKINBUDIN LPO,Delivery Area,
6479,WATTONING,WA,118.448501,-30.748419,11002,MUKINBUDIN LPO,Delivery Area,
6479,WILGOYNE,WA,118.448501,-30.748419,11003,MUKINBUDIN LPO,Delivery Area,
6480,NUKARNI,WA,118.22061,-31.290084,11004,MERREDIN POST SHOP,Delivery Area,
6484,BULLFINCH,WA,119.078912,-30.960681,11005,SOUTHERN CROSS LPO,Delivery Area,
6484,ENNUIN,WA,119.078912,-30.960681,11006,SOUTHERN CROSS LPO,Delivery Area,
6484,LAKE DEBORAH,WA,119.078912,-30.960681,11007,SOUTHERN CROSS LPO,Delivery Area,
6485,COWCOWING,WA,117.381055,-31.184717,11008,WYALKATCHEM LPO,Delivery Area,
6485,KORRELOCKING,WA,117.381055,-31.184717,11009,WYALKATCHEM LPO,Delivery Area,
6485,NALKAIN,WA,117.381055,-31.184717,11010,WYALKATCHEM LPO,Delivery Area,
6485,NEMBUDDING,WA,117.381055,-31.184717,11011,WYALKATCHEM LPO,Delivery Area,
6485,WYALKATCHEM,WA,117.381055,-31.184717,11012,WYALKATCHEM LPO,Delivery Area,
6487,NORTH YELBENI,WA,117.660055,-31.168259,11013,MERREDIN POST SHOP,Delivery Area,
6487,SOUTH YELBENI,WA,117.660055,-31.168259,11014,MERREDIN POST SHOP,Delivery Area,
6487,YELBENI,WA,117.660055,-31.168259,11015,MERREDIN POST SHOP,Delivery Area,
6488,NORTH TRAYNING,WA,117.735836,-31.127571,11016,MERREDIN POST SHOP,Delivery Area,
6488,SOUTH TRAYNING,WA,117.735836,-31.127571,11017,MERREDIN POST SHOP,Delivery Area,
6488,TRAYNING,WA,117.735836,-31.127571,11018,MERREDIN POST SHOP,Delivery Area,
6489,KUNUNOPPIN,WA,117.945624,-31.12327,11019,MERREDIN POST SHOP,Delivery Area,
6489,NORTH KUNUNOPPIN,WA,117.945624,-31.12327,11020,MERREDIN POST SHOP,Delivery Area,
6489,SOUTH KUNUNOPPIN,WA,117.945624,-31.12327,11021,MERREDIN POST SHOP,Delivery Area,
6490,BURRAN ROCK,WA,118.107061,-31.161835,11022,MERREDIN POST SHOP,Delivery Area,
6490,CHANDLER,WA,118.107061,-31.161835,11023,MERREDIN POST SHOP,Delivery Area,
6490,ELABBIN,WA,118.107061,-31.161835,11024,MERREDIN POST SHOP,Delivery Area,
6490,KWELKAN,WA,118.107061,-31.161835,11025,MERREDIN POST SHOP,Delivery Area,
6490,NUNGARIN,WA,118.107061,-31.161835,11026,MERREDIN POST SHOP,Delivery Area,
6490,TALGOMINE,WA,118.107061,-31.161835,11027,MERREDIN POST SHOP,Delivery Area,
6501,MUCHEA,WA,115.945497,-31.541813,11028,MUCHEA LPO,Delivery Area,
6502,BINDOON,WA,116.184272,-31.297561,11029,BINDOON LPO,Delivery Area,
6502,BINDOON TRAINING AREA,WA,116.184272,-31.297561,11030,BINDOON LPO,Delivery Area,
6503,BAMBUN,WA,115.82111,-31.237406,11031,GINGIN LPO,Delivery Area,
6503,BEERMULLAH,WA,115.82111,-31.237406,11032,GINGIN LPO,Delivery Area,
6503,BOONANARRING,WA,115.82111,-31.237406,11033,GINGIN LPO,Delivery Area,
6503,BREERA,WA,115.82111,-31.237406,11034,GINGIN LPO,Delivery Area,
6503,COONABIDGEE,WA,115.82111,-31.237406,11035,GINGIN LPO,Delivery Area,
6503,COWALLA,WA,115.82111,-31.237406,11036,GINGIN LPO,Delivery Area,
6503,CULLALLA,WA,115.82111,-31.237406,11037,GINGIN LPO,Delivery Area,
6503,GINGIN,WA,115.82111,-31.237406,11038,GINGIN LPO,Delivery Area,
6503,GINGINUP,WA,115.82111,-31.237406,11039,GINGIN LPO,Delivery Area,
6503,GRANVILLE,WA,115.82111,-31.237406,11040,GINGIN LPO,Delivery Area,
6503,LENNARD BROOK,WA,115.82111,-31.237406,11041,GINGIN LPO,Delivery Area,
6394,CHANGERUP,WA,116.972036,-33.83319,11042,KOJONUP LPO,Delivery Area,
6394,MURADUP,WA,116.972036,-33.83319,11043,KOJONUP LPO,Delivery Area,
6394,ORCHID VALLEY,WA,116.972036,-33.83319,11044,KOJONUP LPO,Delivery Area,
6394,QUALEUP,WA,116.972036,-33.83319,11045,KOJONUP LPO,Delivery Area,
6395,CHERRY TREE POOL,WA,117.065276,-33.885153,11046,KOJONUP LPO,Delivery Area,
6395,JINGALUP,WA,117.065276,-33.885153,11047,KOJONUP LPO,Delivery Area,
6395,KOJONUP,WA,117.065276,-33.885153,11048,KOJONUP LPO,Delivery Area,
6395,LUMEAH,WA,117.065276,-33.885153,11049,KOJONUP LPO,Delivery Area,
6395,MOBRUP,WA,117.065276,-33.885153,11050,KOJONUP LPO,Delivery Area,
6395,RYANSBROOK,WA,117.065276,-33.885153,11051,KOJONUP LPO,Delivery Area,
6396,FRANKLAND,WA,117.096189,-34.372016,11052,FRANKLAND LPO,Delivery Area,
6397,ROCKY GULLY,WA,116.955359,-34.543671,11053,MOUNT BARKER LPO,Delivery Area,
6398,BROKE,WA,116.604043,-34.788611,11054,WALPOLE LPO,Delivery Area,
6398,NORTH WALPOLE,WA,116.604043,-34.788611,11055,WALPOLE LPO,Delivery Area,
6398,WALPOLE,WA,116.604043,-34.788611,11056,WALPOLE LPO,Delivery Area,
6401,BUCKLAND,WA,116.681727,-31.640292,11057,NORTHAM POST SHOP,Delivery Area,
6401,BURLONG,WA,116.681727,-31.640292,11058,NORTHAM POST SHOP,Delivery Area,
6401,CUNJARDINE,WA,116.681727,-31.640292,11059,NORTHAM POST SHOP,Delivery Area,
6401,IRISHTOWN,WA,116.681727,-31.640292,11060,NORTHAM POST SHOP,Delivery Area,
6401,JENNACUBBINE,WA,116.681727,-31.640292,11061,NORTHAM POST SHOP,Delivery Area,
6401,JENNAPULLIN,WA,116.681727,-31.640292,11062,NORTHAM POST SHOP,Delivery Area,
6401,MALABAINE,WA,116.681727,-31.640292,11063,NORTHAM POST SHOP,Delivery Area,
6401,MEENAAR,WA,116.681727,-31.640292,11064,NORTHAM POST SHOP,Delivery Area,
6401,MOKINE,WA,116.681727,-31.640292,11065,NORTHAM POST SHOP,Delivery Area,
6401,MULUCKINE,WA,116.681727,-31.640292,11066,NORTHAM POST SHOP,Delivery Area,
6401,MUMBERKINE,WA,116.681727,-31.640292,11067,NORTHAM POST SHOP,Delivery Area,
6401,MURESK,WA,116.681727,-31.640292,11068,NORTHAM POST SHOP,Delivery Area,
6401,NORTHAM,WA,116.681727,-31.640292,11069,NORTHAM POST SHOP,Delivery Area,
6401,ROSSMORE,WA,116.681727,-31.640292,11070,NORTHAM POST SHOP,Delivery Area,
6401,SOUTHERN BROOK,WA,116.681727,-31.640292,11071,NORTHAM POST SHOP,Delivery Area,
6401,SPENCERS BROOK,WA,116.681727,-31.640292,11072,NORTHAM POST SHOP,Delivery Area,
6401,THROSSELL,WA,116.681727,-31.640292,11073,NORTHAM POST SHOP,Delivery Area,
6401,WONGAMINE,WA,116.681727,-31.640292,11074,NORTHAM POST SHOP,Delivery Area,
6403,GRASS VALLEY,WA,116.797476,-31.643902,11075,NORTHAM POST SHOP,Delivery Area,
6405,GREENWOODS VALLEY,WA,117.020194,-31.605825,11076,MECKERING LPO,Delivery Area,
6405,MECKERING,WA,117.020194,-31.605825,11077,MECKERING LPO,Delivery Area,
6405,QUELAGETTING,WA,117.020194,-31.605825,11078,MECKERING LPO,Delivery Area,
6405,WARDING EAST,WA,117.020194,-31.605825,11079,MECKERING LPO,Delivery Area,
6407,CUNDERDIN,WA,117.222062,-31.651142,11080,CUNDERDIN LPO,Delivery Area,
6407,WAEEL,WA,117.222062,-31.651142,11081,CUNDERDIN LPO,Delivery Area,
6407,WATERCARRIN,WA,117.222062,-31.651142,11082,CUNDERDIN LPO,Delivery Area,
6407,WYOLA,WA,117.222062,-31.651142,11083,CUNDERDIN LPO,Delivery Area,
6407,WYOLA WEST,WA,117.222062,-31.651142,11084,CUNDERDIN LPO,Delivery Area,
6407,YOUNDEGIN,WA,117.222062,-31.651142,11085,CUNDERDIN LPO,Delivery Area,
6409,DOONGIN,WA,117.471029,-31.605391,11086,TAMMIN LPO,Delivery Area,
6409,TAMMIN,WA,117.471029,-31.605391,11087,TAMMIN LPO,Delivery Area,
6409,YORKRAKINE,WA,117.471029,-31.605391,11088,TAMMIN LPO,Delivery Area,
6410,BUNGULLA,WA,117.679993,-31.579991,11089,KELLERBERRIN LPO,Delivery Area,
6410,DAADENNING CREEK,WA,117.679993,-31.579991,11090,KELLERBERRIN LPO,Delivery Area,
6410,KELLERBERRIN,WA,117.679993,-31.579991,11091,KELLERBERRIN LPO,Delivery Area,
6410,MOUNT CAROLINE,WA,117.679993,-31.579991,11092,KELLERBERRIN LPO,Delivery Area,
6410,NORTH KELLERBERRIN,WA,117.679993,-31.579991,11093,KELLERBERRIN LPO,Delivery Area,
6411,DOODLAKINE,WA,117.905311,-31.550535,11094,NORTHAM POST SHOP,Delivery Area,
6411,SOUTH DOODLAKINE,WA,117.905311,-31.550535,11095,NORTHAM POST SHOP,Delivery Area,
6412,BAANDEE,WA,117.979823,-31.601076,11096,NORTHAM POST SHOP,Delivery Area,
6412,NORTH BAANDEE,WA,117.979823,-31.601076,11097,NORTHAM POST SHOP,Delivery Area,
6413,HINES HILL,WA,118.064042,-31.555637,11098,NORTHAM POST SHOP,Delivery Area,
6414,NANGEENAN,WA,118.167797,-31.526755,11099,MERREDIN POST SHOP,Delivery Area,
6415,GOOMARIN,WA,118.289983,-31.481223,11100,MERREDIN POST SHOP,Delivery Area,
6415,KORBEL,WA,118.289983,-31.481223,11101,MERREDIN POST SHOP,Delivery Area,
6415,MERREDIN,WA,118.289983,-31.481223,11102,MERREDIN POST SHOP,Delivery Area,
6415,NOKANING,WA,118.289983,-31.481223,11103,MERREDIN POST SHOP,Delivery Area,
6415,NORPA,WA,118.289983,-31.481223,11104,MERREDIN POST SHOP,Delivery Area,
6415,TANDEGIN,WA,118.289983,-31.481223,11105,MERREDIN POST SHOP,Delivery Area,
6418,BRUCE ROCK,WA,118.1626,-31.895542,11106,BRUCE ROCK LPO,Delivery Area,
6418,YARDING,WA,118.1626,-31.895542,11107,NULL,NULL,
6419,ARDATH,WA,118.097777,-32.031182,11108,BRUCE ROCK LPO,Delivery Area,
6420,CRAMPHORNE,WA,118.718262,-31.748338,11109,MERREDIN POST SHOP,Delivery Area,
6420,MUNTADGIN,WA,118.718262,-31.748338,11110,MERREDIN POST SHOP,Delivery Area,
6421,BURRACOPPIN,WA,118.524208,-31.327544,11111,MERREDIN POST SHOP,Delivery Area,
6421,CAMPION,WA,118.524208,-31.327544,11112,NULL,NULL,
6421,SOUTH BURRACOPPIN,WA,118.524208,-31.327544,11113,MERREDIN POST SHOP,Delivery Area,
6421,WARRALAKIN,WA,118.524208,-31.327544,11114,MERREDIN POST SHOP,Delivery Area,
6422,WALGOOLAN,WA,118.564405,-31.384119,11115,MERREDIN POST SHOP,Delivery Area,
6423,BOODAROCKIN,WA,118.681242,-31.169257,11116,MERREDIN POST SHOP,Delivery Area,
6423,CARRABIN,WA,118.681242,-31.169257,11117,MERREDIN POST SHOP,Delivery Area,
6423,WESTONIA,WA,118.681242,-31.169257,11118,MERREDIN POST SHOP,Delivery Area,
6424,BODALLIN,WA,118.896267,-31.296345,11119,MERREDIN POST SHOP,Delivery Area,
6424,NORTH BODALLIN,WA,118.896267,-31.296345,11120,MERREDIN POST SHOP,Delivery Area,
6424,SOUTH BODALLIN,WA,118.896267,-31.296345,11121,MERREDIN POST SHOP,Delivery Area,
6425,DULYALBIN,WA,119.143202,-31.398146,11122,SOUTHERN CROSS LPO,Delivery Area,
6425,MOORINE ROCK,WA,119.143202,-31.398146,11123,SOUTHERN CROSS LPO,Delivery Area,
6426,CORINTHIA,WA,119.311267,-30.361305,11124,SOUTHERN CROSS LPO,Delivery Area,
6426,GHOOLI,WA,119.311267,-30.361305,11125,SOUTHERN CROSS LPO,Delivery Area,
6426,HOLLETON,WA,119.311267,-30.361305,11126,SOUTHERN CROSS LPO,Delivery Area,
6426,MARVEL LOCH,WA,119.311267,-30.361305,11127,SOUTHERN CROSS LPO,Delivery Area,
6426,MOUNT HAMPTON,WA,119.311267,-30.361305,11128,SOUTHERN CROSS LPO,Delivery Area,
6426,MOUNT HOLLAND,WA,119.311267,-30.361305,11129,SOUTHERN CROSS LPO,Delivery Area,
6426,MOUNT JACKSON,WA,119.311267,-30.361305,11130,SOUTHERN CROSS LPO,Delivery Area,
6426,MOUNT PALMER,WA,119.311267,-30.361305,11131,SOUTHERN CROSS LPO,Delivery Area,
6426,PARKER RANGE,WA,119.311267,-30.361305,11132,SOUTHERN CROSS LPO,Delivery Area,
6426,SKELETON ROCK,WA,119.311267,-30.361305,11133,SOUTHERN CROSS LPO,Delivery Area,
6426,SOUTH YILGARN,WA,119.311267,-30.361305,11134,SOUTHERN CROSS LPO,Delivery Area,
6426,SOUTHERN CROSS,WA,119.311267,-30.361305,11135,SOUTHERN CROSS LPO,Delivery Area,
6426,TURKEY HILL,WA,119.311267,-30.361305,11136,SOUTHERN CROSS LPO,Delivery Area,
6426,YELLOWDINE,WA,119.311267,-30.361305,11137,SOUTHERN CROSS LPO,Delivery Area,
6427,KOOLYANOBBING,WA,119.540903,-30.850566,11138,SOUTHERN CROSS LPO,Delivery Area,
6428,BABAKIN,WA,118.020545,-32.142001,11139,BRUCE ROCK LPO,Delivery Area,
6429,BOORABBIN,WA,120.898892,-30.949795,11140,COOLGARDIE LPO,Delivery Area,
6429,BULLABULLING,WA,120.898892,-30.949795,11141,COOLGARDIE LPO,Delivery Area,
6429,COOLGARDIE,WA,120.898892,-30.949795,11142,COOLGARDIE LPO,Delivery Area,
6429,KARRAMINDIE,WA,120.898892,-30.949795,11143,COOLGARDIE LPO,Delivery Area,
6429,LONDONDERRY,WA,120.898892,-30.949795,11144,COOLGARDIE LPO,Delivery Area,
6429,MOUNT BURGES,WA,120.898892,-30.949795,11145,COOLGARDIE LPO,Delivery Area,
6429,VICTORIA ROCK,WA,120.898892,-30.949795,11146,COOLGARDIE LPO,Delivery Area,
6429,WALLAROO,WA,120.898892,-30.949795,11147,COOLGARDIE LPO,Delivery Area,
6430,BINDULI,WA,121.446478,-30.599071,11148,KALGOORLIE DC,Delivery Area,
6430,BROADWOOD,WA,121.446478,-30.599071,11149,KALGOORLIE DC,Delivery Area,
6430,HANNANS,WA,121.446478,-30.599071,11150,KALGOORLIE DC,Delivery Area,
6430,KALGOORLIE,WA,121.446478,-30.599071,11151,KALGOORLIE DC,Delivery Area,
